lemmaName(en),lemmaName(pt),idPOS,senseDescription(pt),idLU,source_file
starve,privar,86,"FN: deixar alguém totalmente sem um objeto ou estado desejado.",17175,lus_imported_from_english_with_lemma_chunk174_2025-11-14_211734.csv
advance,avançar,86,"FN: fazer progresso",15460,lus_imported_from_english_with_lemma_chunk174_2025-11-14_211734.csv
improve,melhorar,86,"FN: para se tornar melhor",15470,lus_imported_from_english_with_lemma_chunk174_2025-11-14_211734.csv
bar,proibir,86,"FN: proibir algo de acontecer",13611,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
sanction,permitir,86,"FN: permitir.",13615,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
censorship,censura,83,"A supressão ou proibição de uma entidade ou ato.",34862,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
go,ir,86,"COD: passar para ou estar em um estado especificado, especialmente um indesejado:",18483,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
get,ficar,86,"FN: entrar em um estado especificado",14763,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
metamorphosis,metamorfose,83,"COD: uma mudança de forma ou natureza.",18484,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
transformation,transformação,83,"FN: mudar de forma para um novo tipo.",18486,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
metamorphose,metamorfosear,86,"FN: mudar de forma, muitas vezes terminando em um estado mais avançado e/ou preferível.",18487,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
transmute,Transmutar,86,"FN: mudança de uma maneira surpreendente.",18489,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
transition,transicionar,86,"FN: mudança (de uma categoria ou estado para outro); uso especializado para mudar o status de gênero.",18495,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
bench,banco,83,"Uma longa cadeira para várias pessoas, normalmente feita de madeira ou pedra.",31133,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
side,acompanhamento,83,"Alimentos que acompanham o prato principal.",25524,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
garnish,Acompanhamento,83,"Acompanhamento para o prato principal.",25525,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
starter,entrada,83,"Alimentos que servem como aperitivo para despertar o apetite.",25532,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
departure,partida,83,"o ato de sair de um lugar",25953,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
creative,Criativo,84,"Alguém que pode criar, que tem criatividade.",33767,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
generous,generoso,84,"Uma pessoa ou entidade que está disposta a dar mais do que o esperado de algo.",34159,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
side,faceta,83,"Uma das características de personalidade de uma entidade.",34242,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
ambitious,Ambicioso,84,"Ter um forte desejo de sucesso,",34278,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
complacent,complacente,84,"O ato ou situação de se sentir satisfeito consigo mesmo.",34346,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
revolt,revoltar,86,"COD: ascensão da rebelião contra a autoridade",29717,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
rebel,rebelar-se,86,"FN: recusa-se a aceitar regras anteriores ou estabelecidas.",29719,lus_imported_from_english_with_lemma_chunk175_2025-11-14_212046.csv
worry,preocupar,86,"COD: sentir ou causar para sentir-se incomodado sobre dificuldades reais ou potenciais.",30664,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
tumor,tumor,83,,39871,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
dose,dose,83,,39247,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
two_hundred,duzentos,85,,40076,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
first,primeiro,85,"usado para se referir ou introduzir um primeiro ponto, tópico, etc.",43831,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
third,terceiro,85,"usado para se referir ou introduzir um ponto, tópico, etc. que vem depois do segundo",43833,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
fifth,quinto,85,"usado para se referir ou introduzir um ponto, tópico, etc. que vem depois do quarto",43836,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
second,segundo,85,"usado para se referir ou introduzir um ponto, tópico, etc. que vem depois do primeiro",43837,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
mr,meritíssimo,83,"Vossa Merítissima",43805,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
madam,Senhora,83,"endereço termo para uma mulher, usado isoladamente ou precedendo o nome ou cargo de uma mulher",43806,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
unfortunately,infelizmente,89,"na visão do orador, algo é muito menos que ideal; negativo ou triste",43854,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
support,apoiar,86,"ser a favor de algo",43857,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
view,opinião,83,"a forma como uma pessoa pensa sobre algo, sua posição sobre um problema",43866,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
frankly,francamente,89,"usado para marcar que alguém está dando uma opinião honesta e direta",43849,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
honest,honesto,84,"Sincero e sem engano; verdadeiro, sincero",43851,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
but,mas,91,"adicionar uma declaração com um conteúdo diferente do que foi dito antes",43824,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
but,mas,94,"adicionar uma declaração com um conteúdo que é diferente do que foi dito antes",43824,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
contrast,contraste,83,"precedido por a preposição 'em' ou 'por' e usado como um conector, acrescenta uma declaração com um conteúdo que é diferente do que foi dito antes",43826,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
probably,provavelmente,89,"o orador acredita que é provável que algo seja o caso; quase certamente",43843,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
undoubtedly,indubitavelmente,89,"o orador tem certeza absoluta de que algo é verdade, sem dúvida",43845,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
perhaps,talvez,89,"Um orador acredita que algo pode ser o caso; não certo",43847,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
certainly,"com certeza",89,"o orador tem certeza de que algo é o caso; sem dúvida",43848,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
know,saber,86,"ter alguma informação/peça de conteúdo na mente, estar ciente/ familiar com algo",43821,lus_imported_from_english_with_lemma_chunk176_2025-11-14_212244.csv
skin,esfolar,86,"COD: retira a pele de",5516,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
core,descaroçar,86,"COD: remover o miolo de (uma fruta)",5517,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
peel,descascar,86,"COD: retira a cobertura externa ou pele de (uma fruta, vegetal, etc.)",5518,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
gut,eviscerar,86,"COD: remover ou destruir as partes internas de",5519,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
bone,desossar,86,"COD: retire os ossos de (carne ou peixe) antes de cozinhar",5520,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
unload,descarregar,86,"COD: remove a carga de.",5530,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
evacuate,evacuar,86,"FN: esvaziar um recipiente (especialmente um edifício de pessoas, para garantir segurança)",5534,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
stone,descaroçar,86,"FN: remover a pedra de algo, tipicamente uma fruta de pedra",5544,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
stalk,desgalhar,86,"FN: remover o caule de algo, tipicamente um vegetal",5545,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
flush,lavar,86,"FN: livre de sujeira, detritos, etc., por passar com um fluido.",5546,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
weed,capinar,86,"FN: remover ervas daninhas (ou, metaforicamente, elementos indesejados) de.",5548,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
adorn,adornar,86,"FN: cobertura com decoração",5549,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
cover,cobrir,86,"COD: colocar algo em cima de ou na frente de (algo) para protegê-lo ou escondê-lo",5551,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
dust,polvilhar,86,"COD: cubra levemente com uma substância em pó.",5552,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
load,carregar,86,"FN: preencher uma entidade semelhante a um recipiente com algo, muitas vezes em abundância",5553,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
pack,empacotar,86,"COD: preencher; empilhar um grande número de coisas em",5554,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
smear,Espalhar,86,"COD: revestir ou marcar com uma substância gordurosa ou pegajosa.",5555,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
spread,espalhar,86,"FN: cobrir (uma superfície) com uma substância aplicando-a em uma camada uniforme",5556,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
stuff,encher,86,"COD: encha firmemente com algo",5557,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
inject,injetar,86,"COD: introduzir (um novo ou diferente elemento) em algo",5563,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
cram,encher,86,"COD: preencher até o ponto de transbordamento",5564,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
seed,semear,86,"COD: semeie (terra) com sementes",5566,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
hang,pendurar,86,"FN: cobrir ou enfeitar (um lugar ou superfície) com objetos pendurados",5568,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
splatter,salpicar,86,"COD: salpicar com um líquido viscoso ou pegajoso",5572,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
spray,borrifar,86,"COD: capa ou tratar com um spray",5573,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
shower,pulverizar,86,"FN: pulverizar com gotas de líquido ou partículas",5576,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
heap,amontoar,86,"COD: carregar com abundância de",5578,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
pile,empilhar,86,"FN: empilhar ou carregar com",5579,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
plant,plantar,86,"FN: preencher uma área com (sementes ou plantas)",5582,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
butter,untar,86,"COD: espalhe manteiga",5584,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
asphalt,asfaltar,86,"COD: superfície com asfalto",5585,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
surface,pavimentar,86,"COD: fornecer (algo, especialmente uma estrada) com uma superfície específica",5586,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
tile,telhar,86,"COD: cobrir com telhas",5587,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
coat,revestir,86,"COD: fornecer com ou formar uma camada ou cobertura",5589,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
fill,preencher,86,"FN: fazer completo",5591,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
strew,Espalhar,86,"COD: cobrir (uma superfície ou área) com coisas espalhadas de forma desarrumada",5592,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
flood,inundar,86,"COD: preencher ou perfumar completamente",5594,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
crowd,encher,86,"FN: preencher (quase completamente) um espaço",5595,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
pave,pavimentar,86,"COD: cobrir (uma peça de terreno) com pedras ou tijolos planos",5596,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
wash,cobrir,86,"FN: cobrir com uma camada fina (esp cor ou metal).",5604,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
plank,tabelar,86,"FN: cobrir com tábuas.",5605,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
yoke,jungir,86,"FN: encaixe com uma viga de tração.",5606,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
dress,decorar,86,"COD: decore de forma artística ou atraente",5607,lus_imported_from_english_with_lemma_chunk17_2025-11-14_124656.csv
buzz,zumbir,86,"FN: mover-se fazendo um zumbido baixo semelhante ao de uma abelha.",5610,lus_imported_from_english_with_lemma_chunk18_2025-11-14_124951.csv
patter,tamborilar,86,"FN: corre fazendo um som de batidinha leve.",5627,lus_imported_from_english_with_lemma_chunk18_2025-11-14_124951.csv
swish,sussurrar,86,"COD: move com um som de assobio ou correção.",5638,lus_imported_from_english_with_lemma_chunk18_2025-11-14_124951.csv
zing,disparar,86,"COD: move rapidamente.",5645,lus_imported_from_english_with_lemma_chunk18_2025-11-14_124951.csv
angle,inclinar,86,"FN: mover-se em um ângulo (inclinação linear em comparação com algum ponto)",5647,lus_imported_from_english_with_lemma_chunk18_2025-11-14_124951.csv
bear,virar,86,"FN: virar (como um caminho) em uma direção especificada",5648,lus_imported_from_english_with_lemma_chunk18_2025-11-14_124951.csv
cross,atravessar,86,"COD: mover para o outro lado de; mover em uma direção oposta ou diferente",5650,lus_imported_from_english_with_lemma_chunk18_2025-11-14_124951.csv
drop,cair,86,"COD: cair verticalmente",5653,lus_imported_from_english_with_lemma_chunk18_2025-11-14_124951.csv
edge,contornar,86,"FN: para prosseguir ao longo do perímetro de algo, como um caminho",5654,lus_imported_from_english_with_lemma_chunk18_2025-11-14_124951.csv
exit,sair,86,"COD: sair ou deixar um lugar",5656,lus_imported_from_english_with_lemma_chunk18_2025-11-14_124951.csv
rise,subir,86,"FN: a encosta para cima",5661,lus_imported_from_english_with_lemma_chunk18_2025-11-14_124951.csv
